date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:20:13	400840/400840	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-light-300.eot?	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-light-300d41d.eot	(from https://webtend.net/demo/html/landio/assets/fonts/fontawesome/css/all.min.css)
20:20:13	156896/156896	---M--	200	added ('OK')	font/woff2	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-light-300.woff2	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-light-300.woff2	(from https://webtend.net/demo/html/landio/assets/fonts/fontawesome/css/all.min.css)
20:20:15	207100/207100	---M--	200	added ('OK')	font/woff	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-light-300.woff	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-light-300.woff	(from https://webtend.net/demo/html/landio/assets/fonts/fontawesome/css/all.min.css)
20:20:16	400560/400560	---MCZ	200	added ('OK')	font/ttf	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-light-300.ttf	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-light-300.ttf	(from https://webtend.net/demo/html/landio/assets/fonts/fontawesome/css/all.min.css)
20:20:17	54212/54212	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Nov%202022%2014:50:17%20GMT	https://webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-light-300.svg	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-light-300.svg	(from https://webtend.net/demo/html/landio/assets/fonts/fontawesome/css/all.min.css)
20:20:19	369628/369628	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-regular-400.eot	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-regular-400.eot	(from https://webtend.net/demo/html/landio/assets/fonts/fontawesome/css/all.min.css)
20:20:21	369628/369628	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-regular-400.eot?	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-regular-400d41d.eot	(from https://webtend.net/demo/html/landio/assets/fonts/fontawesome/css/all.min.css)
20:20:22	145152/145152	---M--	200	added ('OK')	font/woff2	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-regular-400.woff2	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-regular-400.woff2	(from https://webtend.net/demo/html/landio/assets/fonts/fontawesome/css/all.min.css)
20:20:23	191300/191300	---M--	200	added ('OK')	font/woff	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-regular-400.woff	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-regular-400.woff	(from https://webtend.net/demo/html/landio/assets/fonts/fontawesome/css/all.min.css)
20:20:25	369336/369336	---MCZ	200	added ('OK')	font/ttf	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-regular-400.ttf	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-regular-400.ttf	(from https://webtend.net/demo/html/landio/assets/fonts/fontawesome/css/all.min.css)
20:20:26	54212/54212	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Nov%202022%2014:50:26%20GMT	https://webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-regular-400.svg	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-regular-400.svg	(from https://webtend.net/demo/html/landio/assets/fonts/fontawesome/css/all.min.css)
20:20:28	313900/313900	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-solid-900.eot	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-solid-900.eot	(from https://webtend.net/demo/html/landio/assets/fonts/fontawesome/css/all.min.css)
20:20:30	313900/313900	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-solid-900.eot?	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-solid-900d41d.eot	(from https://webtend.net/demo/html/landio/assets/fonts/fontawesome/css/all.min.css)
20:20:31	117452/117452	---M--	200	added ('OK')	font/woff2	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-solid-900.woff2	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-solid-900.woff2	(from https://webtend.net/demo/html/landio/assets/fonts/fontawesome/css/all.min.css)
20:20:33	155948/155948	---M--	200	added ('OK')	font/woff	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-solid-900.woff	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-solid-900.woff	(from https://webtend.net/demo/html/landio/assets/fonts/fontawesome/css/all.min.css)
20:20:34	313620/313620	---MCZ	200	added ('OK')	font/ttf	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-solid-900.ttf	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-solid-900.ttf	(from https://webtend.net/demo/html/landio/assets/fonts/fontawesome/css/all.min.css)
20:20:35	54212/54212	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2023%20Nov%202022%2014:50:35%20GMT	https://webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-solid-900.svg	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/fontawesome/webfonts/fa-solid-900.svg	(from https://webtend.net/demo/html/landio/assets/fonts/fontawesome/css/all.min.css)
20:20:36	35368/35368	---MCZ	200	added ('OK')	font/ttf	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/flaticon/font/flaticon.ttf?5c255c376c4b47674142d2106371c66a	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/flaticon/font/flaticon675b.ttf	(from https://webtend.net/demo/html/landio/assets/fonts/flaticon/flaticon.css)
20:20:37	15620/15620	---M--	200	added ('OK')	font/woff	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/flaticon/font/flaticon.woff?5c255c376c4b47674142d2106371c66a	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/flaticon/font/flaticon675b.woff	(from https://webtend.net/demo/html/landio/assets/fonts/flaticon/flaticon.css)
20:20:38	13136/13136	---M--	200	added ('OK')	font/woff2	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/flaticon/font/flaticon.woff2?5c255c376c4b47674142d2106371c66a	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/flaticon/font/flaticon675b.woff2	(from https://webtend.net/demo/html/landio/assets/fonts/flaticon/flaticon.css)
20:20:39	35536/35536	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/flaticon/font/flaticon.eot?5c255c376c4b47674142d2106371c66a	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/flaticon/font/flaticon675b.eot	(from https://webtend.net/demo/html/landio/assets/fonts/flaticon/flaticon.css)
20:20:41	484930/484930	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/flaticon/font/flaticon.svg?5c255c376c4b47674142d2106371c66a	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/flaticon/font/flaticon675b.svg	(from https://webtend.net/demo/html/landio/assets/fonts/flaticon/flaticon.css)
20:20:42	86590/86590	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/circularstd/CircularStdBold.eot	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/circularstd/CircularStdBold.eot	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:20:42	28500/28500	---M--	200	added ('OK')	font/woff2	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/circularstd/CircularStdBold.woff2	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/circularstd/CircularStdBold.woff2	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:20:45	39284/39284	---M--	200	added ('OK')	font/woff	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/circularstd/CircularStdBold.woff	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/circularstd/CircularStdBold.woff	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:20:46	86364/86364	---MCZ	200	added ('OK')	font/ttf	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/circularstd/CircularStdBold.ttf	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/circularstd/CircularStdBold.ttf	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:20:47	457872/457872	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/circularstd/CircularStdBold.svg	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/circularstd/CircularStdBold.svg	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:20:49	86682/86682	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/circularstd/CircularStdMedium.eot	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/circularstd/CircularStdMedium.eot	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:20:50	28128/28128	---M--	200	added ('OK')	font/woff2	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/circularstd/CircularStdMedium.woff2	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/circularstd/CircularStdMedium.woff2	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:20:51	38812/38812	---M--	200	added ('OK')	font/woff	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/circularstd/CircularStdMedium.woff	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/circularstd/CircularStdMedium.woff	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:20:53	86448/86448	---MCZ	200	added ('OK')	font/ttf	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/circularstd/CircularStdMedium.ttf	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/circularstd/CircularStdMedium.ttf	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:20:54	457602/457602	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/circularstd/CircularStdMedium.svg	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/circularstd/CircularStdMedium.svg	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:20:56	83082/83082	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/circularstd/CircularStdBook.eot	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/circularstd/CircularStdBook.eot	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:20:57	24868/24868	---M--	200	added ('OK')	font/woff2	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/circularstd/CircularStdBook.woff2	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/circularstd/CircularStdBook.woff2	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:20:57	34728/34728	---M--	200	added ('OK')	font/woff	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/circularstd/CircularStdBook.woff	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/circularstd/CircularStdBook.woff	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:20:59	82856/82856	---MCZ	200	added ('OK')	font/ttf	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/circularstd/CircularStdBook.ttf	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/circularstd/CircularStdBook.ttf	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:21:00	358835/358835	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/fonts/circularstd/CircularStdBook.svg	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/fonts/circularstd/CircularStdBook.svg	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:21:01	9493/9493	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/e-wallet-boxed-shape.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/e-wallet-boxed-shape.png	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:21:02	21946/21946	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/hero/hero-1-overly.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/hero/hero-1-overly.png	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:21:03	4962/4962	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/particle/heading-line.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/particle/heading-line.png	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:21:05	305149/305149	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/hero/hero-1-shadow.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/hero/hero-1-shadow.png	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:21:06	87143/87143	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/hero/hero-map-bg.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/hero/hero-map-bg.png	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:21:06	2001/2001	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/particle/title-line-white.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/particle/title-line-white.png	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:21:08	66386/66386	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/hero/hero-leaf-bg.jpg	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/hero/hero-leaf-bg.jpg	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:21:08	3888/3888	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/hero/hero-3-line.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/hero/hero-3-line.png	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:21:09	1198/1198	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/particle/title-line-white-2.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/particle/title-line-white-2.png	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:21:10	16638/16638	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/hero/hero-curve-bg.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/hero/hero-curve-bg.png	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:21:10	4710/4710	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/particle/heading-line-2.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/particle/heading-line-2.png	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:21:12	23284/23284	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/hero/hero-v8-overly.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/hero/hero-v8-overly.png	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:21:12	34260/34260	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/fancy-icon-box/fancy-circle-dots.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/fancy-icon-box/fancy-circle-dots.png	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:21:13	42231/42231	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/preview-gallery/preview-2-line.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/preview-gallery/preview-2-line.png	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:21:13	615774/615774	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/hero/map-bg.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/hero/map-bg.png	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:21:13	12124/12124	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/preview-gallery/preview-two-line.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/preview-gallery/preview-two-line.png	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:21:15	181478/181478	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/preview-gallery/oval-gradient-2.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/preview-gallery/oval-gradient-2.png	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:21:16	172258/172258	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/preview-gallery/oval-gradient.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/preview-gallery/oval-gradient.png	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:21:17	9480/9480	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/particle/announcement.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/particle/announcement.png	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:21:17	15098/15098	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/particle/launch-rocket.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/particle/launch-rocket.png	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:21:19	23702/23702	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/particle/seo-lines.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/particle/seo-lines.png	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:21:19	549/549	---M-Z	200	added ('OK')	image/svg+xml	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/particle/section-curve-shape.svg	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/particle/section-curve-shape.svg	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:21:21	69061/69061	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/section-map.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/section-map.png	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:21:22	59665/59665	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/section-map-2.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/section-map-2.png	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:21:23	95195/95195	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/dots-line-pattern-bg.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/dots-line-pattern-bg.png	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:21:23	15842/15842	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/cta/simple-cta-bg.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/cta/simple-cta-bg.png	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:21:25	139313/139313	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/dots-pattern-bg.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/dots-pattern-bg.png	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:21:27	46055/46055	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/footer-bg.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/footer-bg.png	(from https://webtend.net/demo/html/landio/assets/css/style.css)
20:21:27	2591/2591	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/logo-white-2.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/logo-white-2.png	(from https://webtend.net/demo/html/landio/index-2.html)
20:21:28	3589/3589	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/logo-4.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/logo-4.png	(from https://webtend.net/demo/html/landio/index-2.html)
20:21:29	2869/2869	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/particle/thumbs-up-white.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/particle/thumbs-up-white.png	(from https://webtend.net/demo/html/landio/index-2.html)
20:21:29	2842/2842	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/particle/announcement-mic-white.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/particle/announcement-mic-white.png	(from https://webtend.net/demo/html/landio/index-2.html)
20:21:30	2189/2189	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/particle/paper-plane-white.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/particle/paper-plane-white.png	(from https://webtend.net/demo/html/landio/index-2.html)
20:21:30	3313/3313	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/icon/infobox-icon-1.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/icon/infobox-icon-1.png	(from https://webtend.net/demo/html/landio/index-2.html)
20:21:31	1696/1696	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/icon/infobox-icon-2.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/icon/infobox-icon-2.png	(from https://webtend.net/demo/html/landio/index-2.html)
20:21:31	576605/576605	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/hero/hero-blob.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/hero/hero-blob.png	(from https://webtend.net/demo/html/landio/index-2.html)
20:21:31	4718/4718	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/brands/brand-1.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/brands/brand-1.png	(from https://webtend.net/demo/html/landio/index-2.html)
20:21:32	5483/5483	---M--	200	added ('OK')	image/png	date:Thu,%2021%20Oct%202021%2008:12:34%20GMT	https://webtend.net/demo/html/landio/assets/img/brands/brand-2.png	C:/Users/DELL/Downloads/test/webtend.net/demo/html/landio/assets/img/brands/brand-2.png	(from https://webtend.net/demo/html/landio/index-2.html)
